year,state,sex,age,immig,emig
2012,1,M,75,337,235
2012,1,M,80,156,148
2012,1,M,85,60,53
2012,2,F,0,3540,1861
2012,2,F,5,2528,987
2012,2,F,10,2023,620
2012,2,F,15,5076,841
2012,2,F,20,11289,6003
2012,2,F,25,12494,6743
2012,2,F,30,6870,3315
2012,2,F,35,3909,1730
2012,2,F,40,2848,1159
2012,2,F,45,1683,776
2012,2,F,50,1240,691
2012,2,F,55,1217,574
2012,2,F,60,876,473
2012,2,F,65,481,269
2012,2,F,70,297,199
2012,2,F,75,179,94
2012,2,F,80,96,62
2012,2,F,85,40,49
2012,2,M,0,3935,2058
2012,2,M,5,2760,984
2012,2,M,10,2137,603
2012,2,M,15,5544,921
2012,2,M,20,11373,6136
2012,2,M,25,11193,7669
2012,2,M,30,7581,3994
2012,2,M,35,4517,2085
2012,2,M,40,3133,1488
2012,2,M,45,1990,1129
2012,2,M,50,1185,804
2012,2,M,55,1017,662
2012,2,M,60,833,502
2012,2,M,65,532,421
2012,2,M,70,266,188
2012,2,M,75,165,121
2012,2,M,80,84,68
2012,2,M,85,20,16
2012,3,F,0,3034,1254
2012,3,F,5,2480,779
2012,3,F,10,2014,622
2012,3,F,15,3212,938
2012,3,F,20,8870,4518
2012,3,F,25,8937,5000
2012,3,F,30,4997,2424
2012,3,F,35,3143,1289
2012,3,F,40,2370,984
2012,3,F,45,1536,752
2012,3,F,50,1164,670
2012,3,F,55,900,608
2012,3,F,60,624,499
2012,3,F,65,423,325
2012,3,F,70,251,194
2012,3,F,75,121,112
2012,3,F,80,77,70
2012,3,F,85,39,41
2012,3,M,0,3166,1289
2012,3,M,5,2614,917
2012,3,M,10,2141,648
2012,3,M,15,3875,1135
2012,3,M,20,10064,5548
2012,3,M,25,9321,5849
2012,3,M,30,5731,2937
2012,3,M,35,3815,1622
2012,3,M,40,2755,1239
2012,3,M,45,2019,1073
2012,3,M,50,1378,873
2012,3,M,55,1123,756
2012,3,M,60,818,665
2012,3,M,65,494,506
2012,3,M,70,241,265
2012,3,M,75,134,133
2012,3,M,80,49,73
2012,3,M,85,26,33
2012,4,F,0,818,317
2012,4,F,5,649,203
2012,4,F,10,491,110
2012,4,F,15,935,178
2012,4,F,20,1860,1163
2012,4,F,25,2002,1133
2012,4,F,30,1425,566
2012,4,F,35,906,296
2012,4,F,40,624,246
2012,4,F,45,315,138
2012,4,F,50,235,142
2012,4,F,55,184,109
2012,4,F,60,158,99
2012,4,F,65,93,51
2012,4,F,70,58,20
2012,4,F,75,16,25
2012,4,F,80,17,9
2012,4,F,85,3,5
2012,4,M,0,859,353
2012,4,M,5,694,174
2012,4,M,10,528,136
2012,4,M,15,1057,204
2012,4,M,20,1785,1195
2012,4,M,25,1940,1332
2012,4,M,30,1451,644
2012,4,M,35,1014,360
2012,4,M,40,754,266
2012,4,M,45,402,229
2012,4,M,50,199,128
2012,4,M,55,155,120
2012,4,M,60,151,100
2012,4,M,65,76,85
2012,4,M,70,48,51
2012,4,M,75,28,19
2012,4,M,80,7,5
2012,4,M,85,6,0
2012,5,F,0,2715,885
2012,5,F,5,2238,518
2012,5,F,10,1672,396
2012,5,F,15,2189,506
2012,5,F,20,6480,2403
2012,5,F,25,7691,2884
2012,5,F,30,4380,1514
2012,5,F,35,2880,761
2012,5,F,40,2094,602
2012,5,F,45,1450,428
2012,5,F,50,920,480
2012,5,F,55,622,396
2012,5,F,60,426,277
2012,5,F,65,246,189
2012,5,F,70,120,131
2012,5,F,75,85,39
2012,5,F,80,48,10
2012,5,F,85,17,32
2012,5,M,0,2886,958
2012,5,M,5,2305,600
2012,5,M,10,1750,469
2012,5,M,15,2624,487
2012,5,M,20,7297,2798
2012,5,M,25,8458,3758
2012,5,M,30,5419,1997
2012,5,M,35,3760,1069
2012,5,M,40,2903,947
2012,5,M,45,1820,729
2012,5,M,50,1179,679
2012,5,M,55,856,575
2012,5,M,60,525,393
2012,5,M,65,231,293
2012,5,M,70,109,152
2012,5,M,75,75,88
2012,5,M,80,9,24
2012,5,M,85,12,17
2012,6,F,0,74,58
2012,6,F,5,67,28
2012,6,F,10,45,12
2012,6,F,15,127,42
2012,6,F,20,333,230
2012,6,F,25,380,259
2012,6,F,30,192,126
2012,6,F,35,119,39
2012,6,F,40,69,32
2012,6,F,45,53,24
2012,6,F,50,57,27
2012,6,F,55,32,32
2012,6,F,60,23,15
2012,6,F,65,15,17
2012,6,F,70,0,6
2012,6,F,75,3,6
2012,6,F,80,0,3
2012,6,F,85,0,0
2012,6,M,0,84,55
2012,6,M,5,75,32
2012,6,M,10,77,19
2012,6,M,15,187,41
2012,6,M,20,396,200
2012,6,M,25,345,307
2012,6,M,30,185,122
2012,6,M,35,121,64
2012,6,M,40,88,39
2012,6,M,45,84,46
2012,6,M,50,30,22
2012,6,M,55,36,23
2012,6,M,60,30,16
2012,6,M,65,22,33
2012,6,M,70,6,15
2012,6,M,75,3,3
2012,6,M,80,0,0
2012,6,M,85,0,0
2012,7,F,0,168,45
2012,7,F,5,186,39
2012,7,F,10,127,34
2012,7,F,15,158,23
2012,7,F,20,514,173
2012,7,F,25,655,313
2012,7,F,30,389,164
2012,7,F,35,230,55
2012,7,F,40,168,36
2012,7,F,45,100,54
2012,7,F,50,63,30
2012,7,F,55,66,45
2012,7,F,60,35,31
2012,7,F,65,23,15
2012,7,F,70,7,3
2012,7,F,75,8,0
2012,7,F,80,5,0
2012,7,F,85,0,0
2012,7,M,0,175,57
2012,7,M,5,158,51
2012,7,M,10,140,22
2012,7,M,15,228,51
2012,7,M,20,781,328
2012,7,M,25,887,493
2012,7,M,30,557,268
2012,7,M,35,385,200
2012,7,M,40,251,144
2012,7,M,45,170,114
2012,7,M,50,101,67
2012,7,M,55,69,66
2012,7,M,60,64,48
2012,7,M,65,19,38
2012,7,M,70,6,4
2012,7,M,75,3,3
2012,7,M,80,3,0
2012,7,M,85,5,0
2012,8,F,0,312,163
2012,8,F,5,262,119
2012,8,F,10,159,59
2012,8,F,15,375,58
2012,8,F,20,769,540
2012,8,F,25,760,495
2012,8,F,30,587,323
2012,8,F,35,370,182
2012,8,F,40,298,152
2012,8,F,45,159,84
2012,8,F,50,84,67
2012,8,F,55,98,43
2012,8,F,60,45,26
2012,8,F,65,26,6
2012,8,F,70,6,3
2012,8,F,75,8,7
2012,8,F,80,6,0
2012,8,F,85,0,0
2012,8,M,0,340,208
2012,8,M,5,272,129
2012,8,M,10,168,76
2012,8,M,15,391,72
2012,8,M,20,714,552
2012,8,M,25,637,572
2012,8,M,30,465,382
2012,8,M,35,430,235
2012,8,M,40,300,193
2012,8,M,45,218,108
2012,8,M,50,109,100
2012,8,M,55,75,73
2012,8,M,60,74,35
2012,8,M,65,30,13
2012,8,M,70,0,7
2012,8,M,75,8,0
2012,8,M,80,0,0
2012,8,M,85,0,0
2013,1,F,0,4483,2772
2013,1,F,5,3217,1468
2013,1,F,10,2478,935
2013,1,F,15,6322,1280
2013,1,F,20,15864,7551
2013,1,F,25,16615,9231
2013,1,F,30,9509,5608
2013,1,F,35,5104,3039
2013,1,F,40,3565,2187
2013,1,F,45,2299,1498
2013,1,F,50,1955,1248
2013,1,F,55,2051,1289
2013,1,F,60,1821,1258
2013,1,F,65,1555,1080
2013,1,F,70,985,655
2013,1,F,75,505,359
2013,1,F,80,262,178
2013,1,F,85,109,108
2013,1,M,0,4624,3008
2013,1,M,5,3470,1547
2013,1,M,10,2571,893
2013,1,M,15,6897,1338
2013,1,M,20,15371,7765
2013,1,M,25,15011,10661
2013,1,M,30,9591,6618
2013,1,M,35,5564,3735
2013,1,M,40,3953,2701
2013,1,M,45,2525,1899
2013,1,M,50,1856,1570
2013,1,M,55,1586,1362
2013,1,M,60,1480,1241
2013,1,M,65,1356,1206
2013,1,M,70,921,701
2013,1,M,75,531,389
2013,1,M,80,240,174
2013,1,M,85,82,57
2013,2,F,0,3704,1941
2013,2,F,5,2743,1083
2013,2,F,10,2230,613
2013,2,F,15,5795,871
2013,2,F,20,12741,6066
2013,2,F,25,13224,7300
2013,2,F,30,7084,4011
2013,2,F,35,4043,1876
2013,2,F,40,2877,1296
2013,2,F,45,1670,946
2013,2,F,50,1409,761
2013,2,F,55,1301,721
2013,2,F,60,1017,542
2013,2,F,65,624,457
2013,2,F,70,394,268
2013,2,F,75,176,174
2013,2,F,80,153,123
2013,2,F,85,49,71
2013,2,M,0,3917,2024
2013,2,M,5,2977,1071
2013,2,M,10,2338,639
2013,2,M,15,6260,946
2013,2,M,20,12815,6156
2013,2,M,25,11069,8628
2013,2,M,30,7137,4800
2013,2,M,35,4024,2575
2013,2,M,40,2836,1637
2013,2,M,45,1788,1130
2013,2,M,50,1243,979
2013,2,M,55,1008,744
2013,2,M,60,883,575
2013,2,M,65,638,543
2013,2,M,70,352,304
2013,2,M,75,213,174
2013,2,M,80,98,108
2013,2,M,85,34,63
2013,3,F,0,2606,1554
2013,3,F,5,2196,947
2013,3,F,10,1754,778
2013,3,F,15,3250,1040
2013,3,F,20,9194,4994
2013,3,F,25,9027,5673
2013,3,F,30,4580,2982
2013,3,F,35,2736,1521
2013,3,F,40,2080,1165
2013,3,F,45,1291,872
2013,3,F,50,1092,863
2013,3,F,55,922,740
2013,3,F,60,703,628
2013,3,F,65,583,471
2013,3,F,70,327,242
2013,3,F,75,163,134
2013,3,F,80,83,69
2013,3,F,85,63,20
2013,3,M,0,2813,1558
2013,3,M,5,2327,960
2013,3,M,10,1998,694
2013,3,M,15,3699,1131
2013,3,M,20,9588,5375
2013,3,M,25,9017,6891
2013,3,M,30,4866,3755
2013,3,M,35,2825,2036
2013,3,M,40,2131,1703
2013,3,M,45,1443,1276
2013,3,M,50,1130,1103
2013,3,M,55,955,984
2013,3,M,60,805,834
2013,3,M,65,600,688
2013,3,M,70,328,350
2013,3,M,75,191,157
2013,3,M,80,93,60
2013,3,M,85,51,53
2013,4,F,0,812,334
2013,4,F,5,606,214
2013,4,F,10,492,134
2013,4,F,15,1071,205
2013,4,F,20,2081,1133
2013,4,F,25,2311,1159
2013,4,F,30,1428,635
2013,4,F,35,865,286
2013,4,F,40,568,231
2013,4,F,45,337,171
2013,4,F,50,220,149
2013,4,F,55,221,126
2013,4,F,60,180,102
2013,4,F,65,133,81
2013,4,F,70,54,30
2013,4,F,75,25,22
2013,4,F,80,14,3
2013,4,F,85,3,16
2013,4,M,0,864,419
2013,4,M,5,683,196
2013,4,M,10,534,121
2013,4,M,15,1230,252
2013,4,M,20,2037,1213
2013,4,M,25,1978,1444
2013,4,M,30,1447,748
2013,4,M,35,891,388
2013,4,M,40,590,291
2013,4,M,45,347,224
2013,4,M,50,221,187
2013,4,M,55,165,117
2013,4,M,60,162,107
2013,4,M,65,141,103
2013,4,M,70,67,57
2013,4,M,75,17,20
2013,4,M,80,13,6
2013,4,M,85,0,9
2013,5,F,0,2327,1158
2013,5,F,5,1869,735
2013,5,F,10,1325,523
2013,5,F,15,2084,559
2013,5,F,20,5998,2755
2013,5,F,25,7024,3614
2013,5,F,30,4043,2067
2013,5,F,35,2530,1065
2013,5,F,40,1652,843
2013,5,F,45,1142,597
2013,5,F,50,791,553
2013,5,F,55,619,443
2013,5,F,60,407,388
2013,5,F,65,286,250
2013,5,F,70,194,144
2013,5,F,75,86,85
2013,5,F,80,50,23
2013,5,F,85,22,31
2013,5,M,0,2414,1211
2013,5,M,5,2025,741
2013,5,M,10,1528,504
2013,5,M,15,2356,706
2013,5,M,20,6370,3656
2013,5,M,25,6840,5423
2013,5,M,30,4274,3085
2013,5,M,35,2584,1472
2013,5,M,40,1949,1261
2013,5,M,45,1278,955
2013,5,M,50,841,801
2013,5,M,55,663,697
2013,5,M,60,431,506
2013,5,M,65,286,401
2013,5,M,70,175,167
2013,5,M,75,88,91
2013,5,M,80,30,34
2013,5,M,85,14,11
2013,6,F,0,120,45
2013,6,F,5,104,31
2013,6,F,10,73,11
2013,6,F,15,118,38
2013,6,F,20,403,229
2013,6,F,25,432,274
2013,6,F,30,229,98
2013,6,F,35,125,45
2013,6,F,40,89,40
2013,6,F,45,47,44
2013,6,F,50,36,36
2013,6,F,55,35,22
2013,6,F,60,29,36
2013,6,F,65,34,18
2013,6,F,70,6,18
2013,6,F,75,3,5
2013,6,F,80,7,3
2013,6,F,85,0,0
2013,6,M,0,128,39
2013,6,M,5,105,28
2013,6,M,10,72,23
2013,6,M,15,174,46
2013,6,M,20,339,217
2013,6,M,25,369,266
2013,6,M,30,187,95
2013,6,M,35,134,65
2013,6,M,40,80,53
2013,6,M,45,59,34
2013,6,M,50,50,36
2013,6,M,55,41,41
2013,6,M,60,52,33
2013,6,M,65,28,46
2013,6,M,70,18,9
2013,6,M,75,12,13
2013,6,M,80,0,3
2013,6,M,85,0,0
2013,7,F,0,174,34
2013,7,F,5,118,42
2013,7,F,10,87,18
2013,7,F,15,135,39
2013,7,F,20,569,198
2013,7,F,25,730,353
2013,7,F,30,376,195
2013,7,F,35,170,78
2013,7,F,40,119,57
2013,7,F,45,78,61
2013,7,F,50,63,44
2013,7,F,55,49,45
2013,7,F,60,31,48
2013,7,F,65,11,17
2013,7,F,70,6,6
2013,7,F,75,6,0
2013,7,F,80,0,0
2013,7,F,85,0,0
2013,7,M,0,182,72
2013,7,M,5,132,50
2013,7,M,10,122,29
2013,7,M,15,181,108
2013,7,M,20,858,502
2013,7,M,25,1018,652
2013,7,M,30,537,345
2013,7,M,35,316,177
2013,7,M,40,235,132
2013,7,M,45,165,99
2013,7,M,50,113,128
2013,7,M,55,66,60
2013,7,M,60,55,59
2013,7,M,65,15,46
2013,7,M,70,3,19
2013,7,M,75,3,0
2013,7,M,80,0,0
2013,7,M,85,0,0
2013,8,F,0,260,190
2013,8,F,5,217,156
2013,8,F,10,169,85
2013,8,F,15,376,67
2013,8,F,20,767,555
2013,8,F,25,766,566
2013,8,F,30,535,352
2013,8,F,35,332,189
2013,8,F,40,228,140
2013,8,F,45,107,106
2013,8,F,50,105,62
2013,8,F,55,81,51
2013,8,F,60,62,34
2013,8,F,65,33,14
2013,8,F,70,26,5
2013,8,F,75,3,0
2013,8,F,80,6,3
2013,8,F,85,0,0
2013,8,M,0,264,244
2013,8,M,5,229,160
2013,8,M,10,152,91
2013,8,M,15,397,59
2013,8,M,20,725,521
2013,8,M,25,621,579
2013,8,M,30,555,410
2013,8,M,35,342,282
2013,8,M,40,273,234
2013,8,M,45,156,124
2013,8,M,50,119,111
2013,8,M,55,83,71
2013,8,M,60,68,48
2013,8,M,65,23,28
2013,8,M,70,36,10
2013,8,M,75,7,0
2013,8,M,80,3,0
2013,8,M,85,0,0
2014,1,F,0,4437,2836
2014,1,F,5,3125,1499
2014,1,F,10,2451,917
2014,1,F,15,6869,1330
2014,1,F,20,16702,7903
2014,1,F,25,16884,9922
2014,1,F,30,9644,5870
2014,1,F,35,5018,3026
2014,1,F,40,3484,2094
2014,1,F,45,2130,1432
2014,1,F,50,1757,1265
2014,1,F,55,1828,1041
2014,1,F,60,1406,832
2014,1,F,65,940,618
2014,1,F,70,527,324
2014,1,F,75,315,191
2014,1,F,80,134,133
2014,1,F,85,102,119
2014,1,M,0,4789,2923
2014,1,M,5,3357,1555
2014,1,M,10,2531,969
2014,1,M,15,7883,1401
2014,1,M,20,16888,7669
2014,1,M,25,15439,11168
2014,1,M,30,10081,6882
2014,1,M,35,5330,3767
2014,1,M,40,3526,2733
2014,1,M,45,2303,1910
2014,1,M,50,1711,1477
2014,1,M,55,1427,1281
2014,1,M,60,1249,897
2014,1,M,65,948,804
2014,1,M,70,494,398
2014,1,M,75,272,201
2014,1,M,80,123,126
2014,1,M,85,49,76
2014,2,F,0,3629,1948
2014,2,F,5,2581,1101
2014,2,F,10,2101,672
2014,2,F,15,6600,875
2014,2,F,20,13315,6173
2014,2,F,25,13105,7898
2014,2,F,30,7245,4376
2014,2,F,35,3687,2028
2014,2,F,40,2643,1351
2014,2,F,45,1655,964
2014,2,F,50,1402,798
2014,2,F,55,1248,722
2014,2,F,60,962,581
2014,2,F,65,612,430
2014,2,F,70,306,250
2014,2,F,75,208,194
2014,2,F,80,80,85
2014,2,F,85,51,71
2014,2,M,0,3890,2171
2014,2,M,5,2623,1120
2014,2,M,10,2176,716
2014,2,M,15,7556,946
2014,2,M,20,14956,6121
2014,2,M,25,11199,9084
2014,2,M,30,7192,5323
2014,2,M,35,3857,2630
2014,2,M,40,2626,1863
2014,2,M,45,1743,1195
2014,2,M,50,1234,946
2014,2,M,55,1000,810
2014,2,M,60,812,572
2014,2,M,65,631,528
2014,2,M,70,300,272
2014,2,M,75,163,173
2014,2,M,80,79,95
2014,2,M,85,18,48
2014,3,F,0,2331,1577
2014,3,F,5,1929,1078
2014,3,F,10,1523,812
2014,3,F,15,3163,1151
2014,3,F,20,8507,5129
2014,3,F,25,8442,6084
2014,3,F,30,4287,3188
2014,3,F,35,2459,1551
2014,3,F,40,1771,1193
2014,3,F,45,1205,978
2014,3,F,50,983,859
2014,3,F,55,813,741
2014,3,F,60,631,560
2014,3,F,65,400,381
2014,3,F,70,211,210
2014,3,F,75,111,94
2014,3,F,80,57,70
2014,3,F,85,24,47
2014,3,M,0,2449,1758
2014,3,M,5,1956,1160
2014,3,M,10,1643,759
2014,3,M,15,3551,1240
2014,3,M,20,9572,5717
2014,3,M,25,7911,7159
2014,3,M,30,4205,3767
2014,3,M,35,2413,2073
2014,3,M,40,1833,1562
2014,3,M,45,1297,1263
2014,3,M,50,923,1150
2014,3,M,55,761,943
2014,3,M,60,719,715
2014,3,M,65,481,558
2014,3,M,70,250,286
2014,3,M,75,112,142
2014,3,M,80,37,61
2014,3,M,85,27,29
2014,4,F,0,737,320
2014,4,F,5,564,178
2014,4,F,10,422,125
2014,4,F,15,1192,177
2014,4,F,20,2213,1106
2014,4,F,25,2220,1265
2014,4,F,30,1454,689
2014,4,F,35,782,339
2014,4,F,40,486,209
2014,4,F,45,290,162
2014,4,F,50,216,134
2014,4,F,55,161,129
2014,4,F,60,133,100
2014,4,F,65,77,62
2014,4,F,70,37,31
2014,4,F,75,23,17
2014,4,F,80,9,9
2014,4,F,85,10,9
2014,4,M,0,819,360
2014,4,M,5,620,200
2014,4,M,10,422,156
2014,4,M,15,1375,195
2014,4,M,20,2112,1211
2014,4,M,25,1889,1612
2014,4,M,30,1342,832
2014,4,M,35,819,406
2014,4,M,40,556,258
2014,4,M,45,286,204
2014,4,M,50,193,187
2014,4,M,55,160,141
2014,4,M,60,157,124
2014,4,M,65,85,79
2014,4,M,70,43,34
2014,4,M,75,18,12
2014,4,M,80,19,12
2014,4,M,85,6,13
2014,5,F,0,1851,1195
2014,5,F,5,1398,799
2014,5,F,10,989,526
2014,5,F,15,1766,593
2014,5,F,20,4977,2925
2014,5,F,25,6065,4252
2014,5,F,30,3495,2349
2014,5,F,35,1908,1159
2014,5,F,40,1406,901
2014,5,F,45,821,609
2014,5,F,50,607,667
2014,5,F,55,509,507
2014,5,F,60,368,333
2014,5,F,65,268,232
2014,5,F,70,114,97
2014,5,F,75,77,57
2014,5,F,80,35,25
2014,5,F,85,21,15
2014,5,M,0,1997,1210
2014,5,M,5,1497,776
2014,5,M,10,1129,549
2014,5,M,15,2270,708
2014,5,M,20,5244,3318
2014,5,M,25,5572,5471
2014,5,M,30,3462,3189
2014,5,M,35,2035,1576
2014,5,M,40,1405,1235
2014,5,M,45,940,1002
2014,5,M,50,687,845
2014,5,M,55,533,712
2014,5,M,60,416,574
2014,5,M,65,266,327
2014,5,M,70,137,120
2014,5,M,75,64,70
2014,5,M,80,40,20
2014,5,M,85,12,15
2014,6,F,0,108,45
2014,6,F,5,115,34
2014,6,F,10,97,21
2014,6,F,15,169,41
2014,6,F,20,399,224
2014,6,F,25,441,272
2014,6,F,30,225,145
2014,6,F,35,124,46
2014,6,F,40,76,32
2014,6,F,45,60,28
2014,6,F,50,43,28
2014,6,F,55,39,24
2014,6,F,60,12,29
2014,6,F,65,15,15
2014,6,F,70,9,7
2014,6,F,75,7,6
2014,6,F,80,3,0
2014,6,F,85,0,0
2014,6,M,0,113,60
2014,6,M,5,108,43
2014,6,M,10,74,17
2014,6,M,15,179,32
2014,6,M,20,420,256
2014,6,M,25,379,314
2014,6,M,30,185,147
2014,6,M,35,89,52
2014,6,M,40,73,60
2014,6,M,45,61,42
2014,6,M,50,39,40
2014,6,M,55,33,31
2014,6,M,60,38,34
2014,6,M,65,36,20
2014,6,M,70,11,6
2014,6,M,75,0,9
2014,6,M,80,0,0
2014,6,M,85,0,0
2014,7,F,0,140,62
2014,7,F,5,115,50
2014,7,F,10,65,22
2014,7,F,15,105,38
2014,7,F,20,523,241
2014,7,F,25,634,484
2014,7,F,30,298,218
2014,7,F,35,139,62
2014,7,F,40,104,47
2014,7,F,45,50,46
2014,7,F,50,52,56
2014,7,F,55,49,60
2014,7,F,60,32,33
2014,7,F,65,3,24
2014,7,F,70,3,3
2014,7,F,75,0,0
2014,7,F,80,0,0
2014,7,F,85,0,0
2014,7,M,0,139,101
2014,7,M,5,111,49
2014,7,M,10,66,39
2014,7,M,15,126,81
2014,7,M,20,714,485
2014,7,M,25,727,789
2014,7,M,30,393,458
2014,7,M,35,204,246
2014,7,M,40,159,175
2014,7,M,45,128,113
2014,7,M,50,98,113
2014,7,M,55,66,81
2014,7,M,60,42,64
2014,7,M,65,41,40
2014,7,M,70,7,10
2014,7,M,75,0,0
2014,7,M,80,0,0
2014,7,M,85,3,0
2014,8,F,0,296,204
2014,8,F,5,222,144
2014,8,F,10,165,102
2014,8,F,15,486,80
2014,8,F,20,871,518
2014,8,F,25,761,521
2014,8,F,30,573,357
2014,8,F,35,340,254
2014,8,F,40,197,166
2014,8,F,45,106,98
2014,8,F,50,91,84
2014,8,F,55,86,47
2014,8,F,60,56,43
2014,8,F,65,23,15
2014,8,F,70,3,3
2014,8,F,75,6,3
2014,8,F,80,0,0
2014,8,F,85,0,0
2014,8,M,0,310,214
2014,8,M,5,259,147
2014,8,M,10,149,75
2014,8,M,15,449,87
2014,8,M,20,884,495
2014,8,M,25,651,610
2014,8,M,30,553,383
2014,8,M,35,381,305
2014,8,M,40,271,210
2014,8,M,45,165,145
2014,8,M,50,100,87
2014,8,M,55,71,65
2014,8,M,60,51,45
2014,8,M,65,47,36
2014,8,M,70,12,12
2014,8,M,75,3,0
2014,8,M,80,0,0
2014,8,M,85,0,0
2015,1,F,0,4646,2866
2015,1,F,5,3098,1536
2015,1,F,10,2412,942
2015,1,F,15,7425,1372
2015,1,F,20,17582,7257
2015,1,F,25,17955,10332
2015,1,F,30,10288,6107
2015,1,F,35,5386,3280
2015,1,F,40,3341,2138
2015,1,F,45,2317,1584
2015,1,F,50,1784,1381
2015,1,F,55,1870,1236
2015,1,F,60,1616,1102
2015,1,F,65,1097,794
2015,1,F,70,565,491
2015,1,F,75,320,284
2015,1,F,80,186,172
2015,1,F,85,110,121
2015,1,M,0,4836,2960
2015,1,M,5,3339,1637
2015,1,M,10,2456,1075
2015,1,M,15,8140,1435
2015,1,M,20,17348,7501
2015,1,M,25,16296,11155
2015,1,M,30,10678,7102
2015,1,M,35,5562,3983
2015,1,M,40,3532,2788
2015,1,M,45,2405,1892
2015,1,M,50,1656,1575
2015,1,M,55,1446,1317
2015,1,M,60,1375,992
2015,1,M,65,1092,921
2015,1,M,70,585,508
2015,1,M,75,287,309
2015,1,M,80,157,137
2015,1,M,85,64,86
2015,2,F,0,3843,2057
2015,2,F,5,2907,1160
2015,2,F,10,2189,705
2015,2,F,15,7252,874
2015,2,F,20,14474,6014
2015,2,F,25,13736,8288
2015,2,F,30,7923,4525
2015,2,F,35,4117,2245
2015,2,F,40,2896,1482
2015,2,F,45,1835,1106
2015,2,F,50,1433,983
2015,2,F,55,1493,889
2015,2,F,60,1149,670
2015,2,F,65,772,518
2015,2,F,70,369,323
2015,2,F,75,214,236
2015,2,F,80,103,145
2015,2,F,85,61,99
2015,2,M,0,4084,2126
2015,2,M,5,2860,1257
2015,2,M,10,2436,739
2015,2,M,15,7779,1069
2015,2,M,20,14961,5959
2015,2,M,25,11816,8986
2015,2,M,30,7717,5287
2015,2,M,35,4260,2798
2015,2,M,40,2676,1819
2015,2,M,45,1846,1376
2015,2,M,50,1344,1085
2015,2,M,55,1044,891
2015,2,M,60,930,700
2015,2,M,65,674,590
2015,2,M,70,340,294
2015,2,M,75,191,211
2015,2,M,80,81,108
2015,2,M,85,21,52
2015,3,F,0,2269,1624
2015,3,F,5,1798,1193
2015,3,F,10,1496,842
2015,3,F,15,3341,1361
2015,3,F,20,8736,4858
2015,3,F,25,8642,6391
2015,3,F,30,4485,3407
2015,3,F,35,2560,1677
2015,3,F,40,1816,1340
2015,3,F,45,1222,1064
2015,3,F,50,1002,1005
2015,3,F,55,854,912
2015,3,F,60,721,687
2015,3,F,65,477,421
2015,3,F,70,242,247
2015,3,F,75,102,142
2015,3,F,80,52,66
2015,3,F,85,39,49
2015,3,M,0,2310,1718
2015,3,M,5,1857,1238
2015,3,M,10,1599,975
2015,3,M,15,3423,1392
2015,3,M,20,8705,6119
2015,3,M,25,7734,7128
2015,3,M,30,4164,4240
2015,3,M,35,2467,2262
2015,3,M,40,1804,1681
2015,3,M,45,1271,1309
2015,3,M,50,973,1150
2015,3,M,55,876,1095
2015,3,M,60,780,733
2015,3,M,65,546,604
2015,3,M,70,278,277
2015,3,M,75,150,157
2015,3,M,80,53,63
2015,3,M,85,46,32
2015,4,F,0,747,331
2015,4,F,5,622,237
2015,4,F,10,517,123
2015,4,F,15,1278,212
2015,4,F,20,2242,1086
2015,4,F,25,2261,1255
2015,4,F,30,1452,693
2015,4,F,35,789,327
2015,4,F,40,539,257
2015,4,F,45,298,204
2015,4,F,50,211,156
2015,4,F,55,242,150
2015,4,F,60,180,103
2015,4,F,65,128,84
2015,4,F,70,49,52
2015,4,F,75,26,36
2015,4,F,80,14,21
2015,4,F,85,0,25
2015,4,M,0,858,351
2015,4,M,5,590,218
2015,4,M,10,528,164
2015,4,M,15,1410,242
2015,4,M,20,2038,1149
2015,4,M,25,1825,1584
2015,4,M,30,1377,850
2015,4,M,35,855,473
2015,4,M,40,547,309
2015,4,M,45,333,227
2015,4,M,50,226,202
2015,4,M,55,170,160
2015,4,M,60,140,111
2015,4,M,65,149,99
2015,4,M,70,57,54
2015,4,M,75,32,24
2015,4,M,80,12,28
2015,4,M,85,3,10
2015,5,F,0,1719,1183
2015,5,F,5,1305,802
2015,5,F,10,1049,486
2015,5,F,15,1922,631
2015,5,F,20,4838,2606
2015,5,F,25,5539,4127
2015,5,F,30,3392,2433
2015,5,F,35,1907,1151
2015,5,F,40,1257,817
2015,5,F,45,764,673
2015,5,F,50,593,648
2015,5,F,55,617,578
2015,5,F,60,423,410
2015,5,F,65,280,264
2015,5,F,70,133,121
2015,5,F,75,78,68
2015,5,F,80,37,33
2015,5,F,85,25,27
2015,5,M,0,1809,1307
2015,5,M,5,1383,898
2015,5,M,10,1025,568
2015,5,M,15,2130,605
2015,5,M,20,4970,2922
2015,5,M,25,5249,5172
2015,5,M,30,3031,3303
2015,5,M,35,1902,1677
2015,5,M,40,1234,1272
2015,5,M,45,862,1061
2015,5,M,50,622,884
2015,5,M,55,543,828
2015,5,M,60,443,525
2015,5,M,65,302,420
2015,5,M,70,191,188
2015,5,M,75,56,64
2015,5,M,80,30,25
2015,5,M,85,6,11
2015,6,F,0,92,52
2015,6,F,5,62,34
2015,6,F,10,50,19
2015,6,F,15,166,48
2015,6,F,20,440,225
2015,6,F,25,404,293
2015,6,F,30,236,141
2015,6,F,35,107,42
2015,6,F,40,61,35
2015,6,F,45,54,53
2015,6,F,50,36,41
2015,6,F,55,33,32
2015,6,F,60,35,36
2015,6,F,65,7,21
2015,6,F,70,3,12
2015,6,F,75,3,8
